,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,x,y,z,v_x,v_y,v_z,v_r,r
823542,1635721458409799680,Gaia DR2 2092490341288087296,2092490341288087296,164199846,2015.5,285.4353169210676,0.021992138588887447,34.42049125422286,0.030246820940979424,0.9795533250916634,0.03252405836689561,30.117807,2.283725835505553,0.047430435380753866,-6.907172340603508,0.049021742140434164,0.056533724,0.07774256,-0.29696587,-0.083602,0.54058754,-0.09177674,-0.34486756,-0.03493915,-0.10466795,0.034064494,238,238,233,5,13.099383,636.394,0.0,0.8859098260015951,31,False,222.38262999999998,1.703935853217954,0.007653293781513691,0.09165712,27,15,0.035838794,0,30,False,265,167063.36310460587,72.59909775103229,2301.1768,12.631163,29,106213.28861755856,137.3194990074572,773.47565,12.785941000000001,28,95450.40455302494,77.44362043086329,1232.5148,12.312475,1.207109,0,0.47346592,0.15477848,0.31868744,34.474313127994016,7.810879828810563,10,5500.0,4.5,0.0,NOT_AVAILABLE,65.18324821040761,12.988523259092874,293.5098330363497,56.606823482674805,100001,7653.0,7224.6665,7978.6665,,,,,,,200111,1.4976295,1.3778667,1.6804756,6.93155,6.572511,7.290589,-7881.69560892,902.893039916,255.0898305,50.9687406137,256.674933128,-8.28658857256,261.68651821640395,7933.242811939115
824195,1635721458409799680,Gaia DR2 2092770922911266432,2092770922911266432,311961358,2015.5,284.67088963589606,0.030357870813295926,35.06731369505685,0.043160335374171084,1.5540753569655312,0.04397824862333805,35.337364,0.8840453159330164,0.06567810355604373,-6.335023042529723,0.07362974635104731,-0.06629502,-0.20956329999999998,-0.13453141,0.030836607999999998,0.35631225,-0.04932159,-0.3325665,-0.19087288,-0.059598584,0.04766136,220,220,206,14,19.914074,921.1685,0.15093928920245364,10.38663299643547,31,False,36.604164000000004,1.7091811159839956,0.009554057786629877,-0.07332708,25,15,0.047975954,0,28,False,241,530186.4175178795,488.0899945748262,1086.2473,11.377295,26,336677.4200556916,734.2927356019114,458.5057,11.533353,23,288611.0456335459,300.4636115476647,960.5524,11.111137,1.1793746999999999,0,0.42221546,0.15605831,0.26615715,-20.47297440325553,5.219970778016097,8,6500.0,3.5,0.0,NOT_AVAILABLE,65.5295745270147,13.8248426331165,292.602964579245,57.36100503855139,100001,7530.3574,7323.0435,7714.3335,0.83,0.6159,0.9540000000000001,0.4045,0.331,0.4648,200111,1.7305866,1.6490268,1.8299588,8.676484,8.327141000000001,9.025827,-8040.63831931,568.703076748,179.9183697,18.9566100729,209.483568745,-7.59085578814,210.33953180400408,8060.725015250459
824240,1635721458409799680,Gaia DR2 2092789782106091520,2092789782106091520,301978477,2015.5,284.48072728671934,0.017353463701521608,35.32133120751132,0.022736128960493998,1.1499094106903898,0.02287364608145126,50.272240000000004,0.2324260207616945,0.03617926983080739,2.6082458672444826,0.04273580720252797,-0.09479459,-0.07861305,-0.10024133,-0.036611035,0.24980131,-0.08279852,-0.19398741,-0.15381275,0.0075089675,-0.0043179654,236,236,234,2,11.437987,570.1354,0.0,1.8639691341603364e-15,31,True,327.23172,1.6935503719094231,0.005502648740980475,0.022103788,27,16,0.033420574,0,31,False,266,258903.11365883693,52.725527909987996,4910.394,12.155522,30,163505.65960078573,130.16010258048917,1256.1887,12.317556,29,141627.1995726933,90.03296834397757,1573.0593,11.884053,1.17856,0,0.43350315,0.16203403,0.27146912,3.2738582378048084,2.3852168314949083,8,6500.0,3.5,0.0,NOT_AVAILABLE,65.70546948158184,14.068835641235953,292.4068827682437,57.63952796950197,100001,7540.3223,7306.29,8024.0,0.7,0.3045,0.8909999999999999,0.36,0.1335,0.4515,200111,1.6305104,1.4398643,1.7366390999999999,7.7428617,7.470662,8.015061,-7952.21096384,768.845417661,237.268552687,2.74295960918,238.59404758,11.3775652601,238.6098140652054,7989.291738923754
824857,1635721458409799680,Gaia DR2 2093087513540480768,2093087513540480768,1116562979,2015.5,282.9201954718751,0.032896089555669056,34.692585461222144,0.03745292339956335,1.0404641446934182,0.041314451067437405,25.184025,18.505484689540577,0.07334102782314733,-10.03088469589007,0.08303090341882273,0.008094403,0.08544795,-0.07570608,-0.23559573,0.11934852,-0.22840086,-0.14297391,-0.030333428,-0.1381001,-0.04838653,266,266,248,18,26.435852,1413.6876,0.1965178574787777,19.132413640635928,31,True,22.243765,1.73617556112156,0.009790447266828215,0.058652073,30,16,0.053379443,0,32,False,278,264470.9547417689,43.33070010475851,6103.547,12.132421,28,170274.31633957344,277.07590187407715,614.54034,12.273516,27,142883.65923190667,138.4214086391533,1032.2367,11.874464,1.1840921999999998,0,0.39905167,0.14109516,0.25795650000000003,-16.496358689824394,3.82460690920381,7,6500.0,3.5,-1.5,NOT_AVAILABLE,64.58866392929906,14.996395183123285,289.8637093721445,57.2442900926378,100001,7978.3335,7739.3335,8126.0,0.823,0.6079,0.9690000000000001,0.409,0.27899999999999997,0.4895,200111,1.6550896000000002,1.5954833000000002,1.7588903999999999,9.999689,9.424710000000001,10.574667999999999,-7900.76976261,838.555450587,274.399588083,22.9797165868,236.149199162,-89.2542354448,237.26464473087879,7945.145567289766
825580,1635721458409799680,Gaia DR2 2093510928596361984,2093510928596361984,242913872,2015.5,282.87541929390517,0.5967274101852561,36.217156597004944,0.5752125705391411,4.064484277754574,0.6522679904219616,6.231310400000001,0.22182260937956574,1.244687342858921,-2.9279250328203847,1.1316248181004471,0.026252072,-0.16227219,-0.21095608,-0.041621417,0.3348055,-0.08042238,-0.16319859,-0.11891669,-0.020274233,0.11797827,240,240,238,2,382.33945,489408.16,4.134857895478497,7921.903516756505,31,False,0.049403656,2.1724527871914203,0.1777074060983946,0.05116885,27,17,0.62988114,0,34,False,276,2152135.548110481,620.8389139455534,3466.4958,9.856192,29,1378122.9355994049,1297.0387239705494,1062.5149,10.003167999999999,29,1134052.8077820255,1416.9216690313565,800.3638,9.625337,1.1672943999999998,1,0.37783146,0.14697647,0.23085499,-17.136237669019618,3.4367126502998064,6,6500.0,3.5,0.0,NOT_AVAILABLE,66.03261281172604,15.617680417695995,290.27809910246964,58.75341149132148,100002,7614.1274,7438.3335,7797.0,0.136,0.0355,0.3681,0.0633,0.0153,0.182,200111,1.3071057,1.2465104,1.3696187,5.173645,4.2489433,6.0983467000000005,-8203.48801871,216.519238242,92.9234448223,7.33828691383,216.2975348,1.16178799911,216.42198135875495,8206.34487781511
826400,1635721458409799680,Gaia DR2 2093946816237523584,2093946816237523584,345650024,2015.5,283.54067483919897,0.0562242298720524,37.097001812211495,0.06868584939854869,1.6167391050334072,0.07262720845724369,22.260792000000002,-4.565657384072914,0.11707205813248599,-4.048786981225722,0.13387245946512044,-0.10710467,-0.21765147,0.10861414,-0.05164069999999999,0.20239837,-0.097380266,-0.15794379,-0.19578412,0.014798698,-0.035199057,232,232,231,1,38.71496,2449.4124,0.3572957031500317,47.54069289636674,31,False,7.1862070000000005,1.6922088151122765,0.0178137825745223,-0.034171152999999996,26,16,0.07472845,0,29,False,256,369252.0169918597,192.58459970492996,1917.3496,11.770059,25,231564.1843857111,325.18913179536224,712.0907599999999,11.93971,26,209358.70066821773,282.7864788679084,740.342,11.459692,1.1940973999999998,0,0.48001766,0.16965103,0.31036663,-17.690585468438126,8.651848782295342,6,6500.0,3.5,0.0,NOT_AVAILABLE,67.08836317620101,15.461721795001367,291.6060915947372,59.52475790386377,100001,7536.0,7249.0,8099.0,0.7377,0.5555,0.852,0.366,0.2655,0.42200000000000004,200111,1.3863966,1.2003461000000002,1.4983494,5.58513,5.267734,5.9025264,-8067.33536734,549.111282321,191.141733859,18.492856526,208.350221744,10.0297640316,209.16931095029443,8086.0016775651175
826679,1635721458409799680,Gaia DR2 2094106172402959744,2094106172402959744,978999892,2015.5,283.79687736552967,0.023376045867545856,37.714460641298544,0.02602575356844157,1.2387951171707328,0.02792989777997136,44.35373,-3.839667349557656,0.052565439523535394,-4.90606782073349,0.0545520135994463,0.036005404,0.08260782,-0.024500757,0.011677042,0.22370443,-0.060418785,-0.36174095,-0.090186976,0.036331166,0.15330273,226,226,216,10,15.009120000000001,692.42017,0.08551423940303271,3.5108147616250456,31,True,93.78213000000001,1.7004484379013531,0.0071323137661014,0.08709532,26,15,0.04214398,0,28,False,225,678194.8689671819,325.2642103675376,2085.0583,11.10998,27,434743.28741283726,658.3688966941804,660.33386,11.255806,27,363905.2510767449,332.08901888430853,1095.8064,10.859449,1.1776091999999998,0,0.39635658,0.14582634,0.25053024,-20.148347053611182,1.9605639633971417,9,6500.0,3.5,0.0,NOT_AVAILABLE,67.76106697100292,15.510761843728357,292.2331978930933,60.09328993067949,100001,7647.0,7426.56,7951.0,1.016,0.8292,1.1434,0.508,0.4125,0.5567,200111,2.3892757999999996,2.2100644,2.5332208,17.586994,16.9354,18.238588,-8004.86740452,719.975635935,241.913225862,24.3750642208,203.998496457,7.95448183713,205.44958095011023,8037.1802941218575
827245,1635721458409799680,Gaia DR2 2094482450197511168,2094482450197511168,948073072,2015.5,277.783837163986,0.021337303849591715,33.95601155348165,0.024606651144843138,4.255840450838276,0.02921673747826538,145.66446000000002,-1.5239050054918315,0.05176023897011015,-4.150805508165878,0.05249344591038988,-0.0967437,-0.14202578,-0.12394127,-0.07314984,0.27604553,-0.011454084,-0.10580505,0.22527537,0.014533987,-0.029420786,247,247,238,9,15.821503,767.12274,0.05277599505337637,1.2722541546056487,31,False,144.19214,1.697914446126178,0.006173107676755625,0.18399708,28,16,0.037626352,0,30,False,242,2831133.7449552594,1033.7733399746444,2738.6406,9.558465,29,1811588.5826241847,1635.2124858372706,1107.8613,9.70624,29,1478957.4865062875,2313.463702799729,639.2828,9.33703,1.1622715000000001,0,0.36920929999999996,0.1477747,0.2214346,-18.791291667755345,1.970535670208508,10,6500.0,3.5,0.0,NOT_AVAILABLE,62.231758121525964,18.663114899069846,281.92745620174287,57.073447386035824,100001,7528.6665,7264.0,7750.0,0.3647,0.1099,0.5721,0.1963,0.0836,0.2841,200111,1.4609035,1.3786507,1.5693,6.177461,6.108825700000001,6.2460965999999996,-8195.99619854,196.978847002,101.854176281,7.15013949926,214.204634048,1.20892101875,214.3239364663693,8198.362906861923
827810,1635721458409799680,Gaia DR2 2094882255812969088,2094882255812969088,375110435,2015.5,280.42623919193284,0.02008907804549986,35.09922059430145,0.023574218934566814,0.9983452017545696,0.026272684764451115,37.999359999999996,4.038368485618543,0.042850657091697816,0.9639586512569438,0.04360437322229824,-0.05069903,-0.023773149,-0.30816144,0.03287013,0.40020597,-0.01660178,-0.24825048,-0.13309275,0.027403133,0.07497634,227,227,226,1,10.471475,521.1604,0.0,1.8990053399109602e-15,31,True,329.48773,1.6774608548131151,0.0061353034132107225,-0.050373207999999996,26,15,0.03350371,0,30,False,255,250352.48009190976,45.157228421769005,5544.018,12.191986,28,157366.34140928404,207.48460972271442,758.44824,12.359109,27,139534.05386121135,80.66816008441727,1729.729,11.90022,1.1859295,0,0.45888900000000005,0.16712284,0.29176617,-8.911048578616024,2.870432543969448,11,6500.0,3.5,0.0,NOT_AVAILABLE,64.17560391136155,17.043750063332034,286.2030374787668,57.953479299648336,100001,7659.5,7504.0,7851.0,,,,,,,200111,1.7961487,1.7095947,1.8713605,10.004168,9.562046,10.446289,-7881.82984275,862.026320551,319.230899459,-0.782384359922,233.756507318,-10.7657249947,233.75781663683296,7928.829109485921
827882,1635721458409799680,Gaia DR2 2094936720298700032,2094936720298700032,625034410,2015.5,280.6186645696006,0.02094862521320534,35.748066738654494,0.027028579738367628,2.5862084030716934,0.02940718573496702,87.94478000000001,0.14152974540616484,0.0442435556825106,-2.6034178745262024,0.051072337661663886,-0.34670737,-0.25223154,0.17191847,0.0669391,0.2655838,-0.052697666,-0.20827109,-0.34014845,-0.059979208,-0.22138776,236,236,230,6,13.987117999999999,669.86786,0.04352921332793405,0.9104975542196894,31,True,187.19762,1.6956937146451259,0.006360189666532598,0.05252132,27,15,0.038153004,0,31,False,252,1055453.7663005716,442.52465712270543,2385.0732,10.629767,29,705316.9297473881,3919.065945302634,179.97066999999998,10.730428,29,602327.8440038586,4319.563623157768,139.44183,10.312338,1.2389408000000002,0,0.41808987,0.10066032,0.31742954,-12.952443993394539,1.7707097155258138,9,6500.0,3.5,0.0,NOT_AVAILABLE,64.86728892760995,17.135825030114045,286.6686675206301,58.57445108843317,102001,7805.5,7203.0,8922.333,,,,,,,200111,1.3783498,1.0548823999999999,1.6185796000000001,6.353551400000001,6.236923,6.4701796,-8142.65267995,334.519571875,140.416189155,10.0077907317,219.718815972,1.53753447915,219.94661617601776,8149.521213560985
827906,1635721458409799680,Gaia DR2 2094946306665845888,2094946306665845888,1259742078,2015.5,280.9270995532803,0.020231213046951968,35.9372692511231,0.02314811234190431,1.749916142828919,0.02729106948114557,64.12047,7.0871055530619085,0.04410284413584625,4.5165810906779855,0.047684788179886015,-0.04414929,-0.14375001,-0.0759382,0.09157623,0.15422586,0.012610653000000001,-0.13944735,-0.3013225,-0.23497559999999998,0.0727534,220,220,211,9,10.025502000000001,482.6803,0.0,0.0,31,True,403.60828,1.702207015216297,0.0064764430156910476,0.1387521,25,16,0.035640627,0,29,False,233,409382.6371984686,279.19119825340584,1466.3164,11.658042,23,258630.6172578756,838.2884502751102,308.52222,11.819689,23,226436.93233958067,384.96781695500346,588.197,11.374552,1.1848756999999999,0,0.44513702,0.16164684,0.28349018,-19.75091204917948,7.897664551677067,15,6500.0,3.5,0.0,NOT_AVAILABLE,65.1473250725978,16.97262191825433,287.1962871818433,58.72597955887756,100001,7687.0,7300.6665,7867.3335,0.45799999999999996,0.3096,0.625,0.237,0.1652,0.309,200111,1.3022203,1.243206,1.4436876,5.3344684,5.1965959999999995,5.4723406,-8069.70024322,495.948727603,193.069309044,-11.9895104672,226.385234014,-11.2158919,226.70249787082344,8084.925921481026
828394,1635721458409799680,Gaia DR2 2095298597063185024,2095298597063185024,9457035,2015.5,279.8899587422734,0.06345609092140952,37.11161237387429,0.07017258863604325,0.5704258856275276,0.07489675441141183,7.616163,3.214038343913458,0.1370768002728127,0.5793467633486773,0.15085311055010672,-0.09202381,0.03340988,-0.039958812,0.024621956,0.019271748000000002,-0.017668823,-0.25638554,-0.09342988599999999,0.07094906,0.07245650000000001,244,53,244,0,60.623917000000006,5518.9805,0.6148381572766538,135.71205018472904,31,False,2.463803,1.6347269185653523,0.01836197013226013,0.03665079,28,16,0.12259049999999999,0,31,False,257,117836.32427443095,79.5490160644859,1481.3046,13.010168,31,72615.19610009424,153.20823653484518,473.96405,13.198819,30,67752.70599664621,85.3772340571083,793.5688,12.684604,1.1912107,0,0.51421547,0.18865108,0.32556438,8.080373392187107,15.127418697358381,13,5500.0,4.5,0.0,NOT_AVAILABLE,65.98106798971189,18.17342077837449,285.901802325603,60.00611809735221,100001,7509.75,7260.0,7766.0,0.5107,0.0529,1.06,0.2743,0.0404,0.5710000000000001,200111,2.2337667999999997,2.0887863999999996,2.3900971,14.2979,10.889704,17.706097,-7620.20616094,1521.40080627,571.56911527,4.38043207388,251.561833737,-12.3308349875,251.59996895511577,7770.598583675291
828667,1635721458409799680,Gaia DR2 2095509668935560448,2095509668935560448,340930726,2015.5,278.1241176824345,0.02200634263271436,35.984841476158685,0.02725393372508928,0.8882660708519091,0.02754246857404254,32.25078,0.4960973010599253,0.04595486484767456,2.2455521412625234,0.05748963833959112,-0.20559157,-0.28840229999999994,-0.12332729,-0.014587673,0.15940146,-0.028318628999999998,-0.41779354,-0.14766258,0.12364249999999999,-0.099386856,215,215,210,5,11.780896,546.7511599999999,0.0,0.0,31,True,225.23985,1.6991864773826297,0.006704896293501235,-0.11911253,24,16,0.043200817,0,28,False,250,170722.44454930708,64.50946578432206,2646.4712,12.607639,27,109390.83912692717,169.62513549926666,644.8976,12.753936,27,92446.38302554477,76.6084768521644,1206.7383,12.347196,1.1822536,0,0.4067402,0.1462965,0.2604437,39.7558447758892,12.209297376628149,6,6000.0,3.5,0.0,NOT_AVAILABLE,64.34416297582533,19.109479207693013,282.85156882034727,59.0622142885947,100001,7671.0,7419.7866,7970.0,0.8122,0.5882,0.9737,0.4047,0.275,0.47700000000000004,200111,1.6626945,1.5402803,1.7771888999999998,8.624373,8.182784,9.065963,-7838.19258388,958.876795149,394.056125041,16.2153713465,270.881265252,21.8046697748,271.3661698376187,7896.626348655181
828942,1635721458409799680,Gaia DR2 2095747472684165248,2095747472684165248,230151028,2015.5,276.8388139208534,0.02305375211951257,36.162484269388315,0.023255744792322664,0.8675358176339604,0.027133214355405468,31.973206,-4.212692318226798,0.04775731997033519,-2.4166040937848754,0.04791574470438115,-0.22464056,-0.219744,0.06855261,0.014169906000000001,0.24958986,-0.045579645999999994,-0.22431438,-0.11406702,-0.023173964,-0.076017685,203,203,203,0,9.8001795,462.88214000000005,0.0,0.0,31,True,235.34886,1.6947892916532965,0.006740619107313777,-0.09573986400000001,23,15,0.03619933,0,25,False,217,172263.8163506216,42.34722989322873,4067.8887,12.59788,23,108281.83114685123,130.28608549735134,831.10815,12.764999000000001,22,96035.54584125627,119.30825973955984,804.9363,12.30584,1.1860725,1,0.45915985,0.16711903,0.29204082,-19.500311886052497,11.839551862822306,11,6500.0,3.5,0.0,NOT_AVAILABLE,64.14753525363426,20.14701066255493,280.8679563220844,59.34402740064886,100002,7658.0,7506.0,7851.0,0.8627,0.5486,1.1059999999999999,0.4363,0.2733,0.5436,200111,1.7151628,1.631872,1.7853318,9.115213,8.641941000000001,9.588486,-7826.78547773,973.855682116,422.486145606,18.6610087326,201.627465062,16.7490088247,202.48917974633088,7887.1392661688515
829171,1635721458409799680,Gaia DR2 2095909818148627968,2095909818148627968,302720266,2015.5,279.1013667064514,0.025051556264524717,36.43651241424189,0.029288141276727662,3.9057628979967647,0.03027297832520356,129.01813,-0.3110454058114166,0.05581829822587118,4.381122205205736,0.05373388263808912,-0.008918099,0.0022406487,-0.40050068,0.045090858,0.38362962,0.03928083,-0.34084764,-0.038524903,-0.032234408,0.055110235,215,215,206,9,14.590423000000001,656.93823,0.06789856910667537,2.10115780900491,31,True,105.05003,1.6836990884360667,0.0077114778237982184,0.00914844,24,15,0.040436797000000003,0,27,False,237,3020057.820969145,998.9094467266904,3023.355,9.488328,26,1957098.6387264559,1994.0310935715436,981.4785,9.622356,27,1568544.1895122046,1798.667172143722,872.0591400000001,9.273178,1.1674091,1,0.3491783,0.13402843,0.21514988,-19.45498367585858,1.469638834759552,6,6500.0,3.5,0.0,NOT_AVAILABLE,65.08111500400626,18.527128215391084,284.4857284251717,59.418960692351035,100002,7819.6665,7633.0,8098.25,,,,,,,200111,1.539179,1.4351035,1.6153813999999997,7.9804225,7.8815455000000005,8.0793,-8197.40756832,220.162493072,108.02237974,-1.37898606332,216.91453057,3.21035197311,216.91891382505167,8200.36355074913
829524,1635721458409799680,Gaia DR2 2096180748984729984,2096180748984729984,951079821,2015.5,278.0274639381607,0.019912773153070305,36.89128318932453,0.022760887227302438,1.1382414945757562,0.024679959075995184,46.12007,0.3619863152739952,0.04097350230811872,-0.13119663317023264,0.04055156932697529,-0.14744033,-0.26901240000000004,-0.20852292,0.027064806,0.39860848,-0.05974096,-0.42146793,-0.08967048,-0.19327652,-0.08626443,240,240,239,1,11.927731,597.25854,0.0,0.0,31,True,278.93953999999997,1.6996271969847263,0.005863300525100068,-0.06712774,27,14,0.03289385,0,30,False,266,208298.54562907128,88.2506092477655,2360.3071,12.39165,29,132232.88644499448,261.6848355845374,505.31354000000005,12.548039,28,114471.95953703707,168.86410945419348,677.8939999999999,12.115172,1.184381,0,0.43286705,0.15638924,0.2764778,30.108295200404072,3.9783166001385015,8,6500.0,3.5,-1.5,NOT_AVAILABLE,65.2185104071296,19.49252535359829,282.89607825972064,59.97170471255652,100001,7726.5,7553.0,7931.0,0.6067,0.2879,0.835,0.308,0.1512,0.4635,200111,1.4154831,1.343428,1.4812602,6.4333224,6.193666,6.672979,-7951.85917215,751.927533266,319.028147956,23.2513431131,258.493580659,15.7455953123,259.5371961749757,7987.331175614285
